id,url,brand,discovered,confidence_level,ip,domain,sld,registrar,registration_date
PEDAS-440c2e2ef63a,https://prokopim.*******.go.id/author/protokol/,-,8/3/2024 2:51,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-3e24438adadb,https://yohaau.******.ac.id/,-,8/3/2024 11:47,100,172.67.132.5,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-dacb5da21a28,https://********************.id/privacy-policy/,-,8/4/2024 6:48,100,172.67.213.186,********************.id,id,PT Jagat Informasi Solusi (int),5/10/2025
PEDAS-5514d8aac66d,https://**********.id/suntikom/?shop=situs-agen-judi-slot-online,-,8/2/2024 13:53,100,74.50.66.174,**********.id,id,PT Jagat Informasi Solusi (int),11/17/2025
PEDAS-03b7dcc72145,https://bandung.***.go.id/index.php?r=post/read&id=386,-,8/4/2024 20:09,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-c954f91b41d3,https://baitulmal.************.go.id/?MENYALAABANGKUH=akun+pro+thailand,judi online,8/5/2024 9:58,100,123.108.101.18,************.go.id,go.id,Kementerian Komunikasi dan Informatika,3/5/2008
PEDAS-455a14f153d4,https://vip.******.ac.id/Situs-Slot-Gacor-Hari-Ini/bo177-papi-555-slot,-,8/3/2024 11:41,100,172.67.132.5,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-e64bb584db93,https://***.id/lelang/product/kalongslot-situs-slot-online-terpercaya,-,8/2/2024 14:16,100,104.21.39.88,***.id,id,PT Digital Registra Indonesia,6/13/2014
PEDAS-9480b8998427,https://diskominfo.**************.go.id/sekretariat/,-,8/4/2024 7:40,100,172.67.206.70,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/21/2008
PEDAS-ce53f3834bce,https://demo.*******.id/,Facebook,6/26/2023 18:31,100,103.134.152.6,*******.id,id,PT Cloud Hosting Indonesia,12/18/2021
PEDAS-3062323255f7,https://kominfo.*************.go.id/lokasi/anemia/?flight=casino777,judi online,8/5/2024 22:32,100,103.55.39.178,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/3/2013
PEDAS-260820f3ad7d,https://www.loginmahkota188.***************.co.id/,Shopee,7/9/2024 8:02,100,203.161.184.81,***************.co.id,co.id,PT JC Indonesia,5/19/2014
PEDAS-d7cdf9c7d53a,**********.id,,8/2/2024 4:00,100,,**********.id,id,PT Jagoan Hosting Indonesia,5/26/2026
PEDAS-532dbdc189ea,https://disdik.********.go.id/wp-includes/css/depend/?kurirseo=mediaslot,-,8/4/2024 9:02,100,103.81.246.11,********.go.id,go.id,Kementerian Komunikasi dan Informatika,11/4/2007
PEDAS-bf765ffcb37d,https://linkdanakagett-news2024-ramadhanberkah.*******.biz.id/,DANA,3/28/2024 23:52,100,,*******.biz.id,biz.id,PT Jagoan Hosting Indonesia,7/2/2026
PEDAS-dc130b8b6ec0,http://phisland.*****.id/,Facebook,1/1/2024 20:02,100,104.21.19.209,*****.id,id,PT Cloud Hosting Indonesia,3/17/2019
PEDAS-009bc67e1b60,https://***********.sch.id/wp-content/news/?slot=jam-hoki-slot-hari-ini,-,8/3/2024 13:44,100,104.21.58.96,***********.sch.id,sch.id,PT Digital Registra Indonesia,1/27/2026
PEDAS-75bb1abde0a9,https://dprd.********.go.id/konsultasi,-,8/4/2024 3:18,100,103.225.242.123,********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/21/2010
PEDAS-54aa26431d0e,http://perpus-ft.***.ac.id/index.php?p=show_detail&id=684,-,8/3/2024 3:39,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-7cbc3290535d,http://**********.id/2023/09/22/link-alternatif-pusat4d-terbaru/,judi online,8/6/2024 7:19,100,103.21.221.8,**********.id,id,PT Jagoan Hosting Indonesia,5/21/2026
PEDAS-2b2593d708e9,https://pkmgadingrejo.************.go.id/2017/03/11/apakah-cabut-gigi-rahang-atas-dapat-menyebabkan-kebutaan/,-,8/5/2024 0:10,100,103.165.154.15,************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/31/2012
PEDAS-41a01531e3e7,https://*****************.desa.id/lib/?usd=PANDORA123,-,8/1/2024 9:54,100,192.250.235.16,*****************.desa.id,desa.id,Kementerian Komunikasi dan Informatika,3/26/2019
PEDAS-f4375a23aef2,******.my.id,,8/2/2024 4:00,100,,******.my.id,my.id,PT Web Media Technology Indonesia,1/10/2026
PEDAS-40ed8418a952,https://************.id/yt/broad/identification.php?id=64827223,British Telecom,11/8/2022 6:30,90,,************.id,id,PT Digital Registra Indonesia,3/8/2020
PEDAS-f25b38f6090d,https://prokopim.*******.go.id/2024/06/12/wabup-belu-soroti-enam-hal-penting-di-apel-pagi/,-,8/3/2024 2:40,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-101d5410cab3,https://****.or.id/bimabet/,-,8/2/2024 14:21,100,103.103.192.11,****.or.id,or.id,PT Digital Registra Indonesia,11/1/2000
PEDAS-54a843ab8ca8,https://www.sipp311.***********.go.id/?manyao=nama%20aplikasi%20judi%20slot%20online,-,8/5/2024 5:24,100,103.180.162.165,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/16/2010
PEDAS-df623f580214,http://simda-integrated.**********.go.id/vendor/akun-slot-x500.html,-,8/2/2024 14:36,100,103.148.195.73,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/20/2008
PEDAS-edcedc2a7dd7,https://snneep.******.ac.id/,-,8/3/2024 11:45,100,172.67.132.5,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-68787809eebb,https://rsud.************.go.id/admin/?search=mixparlay,-,8/4/2024 11:02,100,104.21.59.224,************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/14/2008
PEDAS-c2b1eb60fd3e,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=koibet88-slot,-,8/4/2024 13:52,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-a16def768c3f,https://s.*****.id/api/apk/111797/mtjekdriverzoom.apk,zoom,8/1/2020 6:43,90,139.59.217.98,*****.id,id,PT Digital Registra Indonesia,6/2/2019
PEDAS-070d34e30e45,https://kejari-padang.*********.go.id/profil/misi/,judi online,8/5/2024 18:54,100,202.157.188.107,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-7cfcb84ec276,https://admin.*******.id/1343569467/2fa.html/,Facebook,4/30/2023 20:32,100,149.129.221.133,*******.id,id,PT Digital Registra Indonesia,3/15/2019
PEDAS-f0bc3856f969,http://claimsx-dnnax-kgetxx-mhr.******.biz.id/,DANA,2/27/2024 2:01,100,,******.biz.id,biz.id,PT JC Indonesia,8/15/2025
PEDAS-f9d04fbd86fb,https://sl.**.ac.id/1tu4,-,1/9/2024 16:16,100,192.124.249.128,**.ac.id,ac.id,PT Cyberindo Aditama,5/26/1995
PEDAS-0d780cce338f,https://jurnalham.*************.go.id/wesnaiki/,-,8/3/2024 15:22,100,103.30.147.113,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,2/22/2010
PEDAS-886a59c8e13d,https://kesbangpol.********.go.id/-/?uhuy=best138,judi online,8/5/2024 16:03,100,103.152.37.117,********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/14/2007
PEDAS-17510c9b3184,https://prokopim.*******.go.id/event/perayaan-hari-anak-nasional-2-2-2-2-2-2-2-2/,-,8/3/2024 2:47,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-c15ceb3ef1da,https://kesbangpol.********.go.id/-/?uhuy=slot+server+filipina+,judi online,8/5/2024 16:01,100,103.152.37.117,********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/14/2007
PEDAS-de6d46641252,**************.my.id,,8/2/2024 4:00,100,88.223.91.129,**************.my.id,my.id,PT Web Media Technology Indonesia,2/24/2024
PEDAS-22a65d3c1b46,https://www.*************.go.id/,judi online,8/6/2024 8:18,100,104.21.36.254,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-8cb03b4be509,http://maybank.********.my.id/,Generic/Spear Phishing,1/27/2024 13:58,100,104.21.28.36,********.my.id,my.id,PT Cloud Hosting Indonesia,8/11/2026
PEDAS-4d852b61d0f4,https://2e4c.******.ac.id/,-,8/4/2024 4:23,100,172.67.132.5,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-60d9ff12f38e,https://bpkad.********.go.id/pages/?gacor=UG,-,8/4/2024 11:22,100,45.64.96.108,********.go.id,go.id,Kementerian Komunikasi dan Informatika,11/17/2006
PEDAS-3853b9725022,https://sipp.*****************.go.id/system/core/apk/?ongoogle=zona777,-,8/3/2024 5:04,100,103.217.209.85,*****************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/9/2009
PEDAS-28cecc826f74,https://www.horeapp.************.id/cgi-sys/movingpage.cgi,NAB,8/12/2021 0:41,90,103.30.0.66,************.id,id,PT Jagat Informasi Solusi (int),9/30/2025
PEDAS-d347390ee59a,https://sipp.*********.go.id/database/?link=SLOT+338+GACOR,-,8/4/2024 22:05,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-573f8a814bdf,https://bkdpsdm.************.go.id/?cat=56,-,8/4/2024 17:07,100,114.6.246.235,************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2011
PEDAS-0fb326842d60,http://bpkad.***********.go.id/wp-content/upgrade/?sos=RTP%20JAM%20GACOR%20SLOT%20PRAGMATIC%20HARI%20INI,-,8/4/2024 3:57,100,113.20.30.104,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/29/2011
PEDAS-5a7487b5616c,https://*********.go.id/spt2024/?terbang=daftar+situs+judi+bola+resmi+dan+terpercaya,-,8/4/2024 0:09,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-3a0da84375b3,http://pemblokiranyyscvzd.***.my.id/view,"Facebook, Inc.",3/5/2024 7:36,100,104.21.67.236,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-d5196c41a7ec,http://pemulihanaccount.******.id/,DANA,1/14/2024 12:17,100,,******.id,id,PT Cloud Hosting Indonesia,8/1/2022
PEDAS-c346d340b47d,http://danax-kaget.******.my.id/,DANA,4/4/2024 19:01,100,104.21.57.156,******.my.id,my.id,PT Registrasi Neva Angkasa,5/5/2025
PEDAS-c6771d3a34bf,https://************.id/invoice/vsdcscdscsacsdcfdcsfd.html,Microsoft,2/26/2022 21:45,90,148.163.71.201,************.id,id,PT Core Mediatech,5/26/2020
PEDAS-fbb9dfc15366,https://www.sipp311.***********.go.id/?manyao=judi%20slot%20online%20terlengkap,-,8/5/2024 5:21,100,103.180.162.165,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/16/2010
PEDAS-59ebbcd3d7cd,https://sipp.***********.go.id/data/docs/temp/?infus=zet77,-,8/3/2024 16:37,100,103.55.39.38,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/2/2009
PEDAS-223830df4d72,https://www.*****.id/wp-content/themes/UQSV3MF4/footer_https/index.php?polysomes=1n0y5zw6qya5k&falderal=innernesses&druggister=gyrograph,,12/27/2021 9:24,100,104.21.42.209,*****.id,id,PT Web Media Technology Indonesia,12/16/2025
PEDAS-ad4f8800ba76,https://perpusda.****************.go.id/inlislite3/keanggotaan/?tunnel=jepangqq,judi online,8/5/2024 23:58,100,103.18.117.167,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/8/2011
PEDAS-701cc56d06ff,https://sisumakerpublik.********************.go.id/public/svg/?google=rajaslot303,-,8/4/2024 6:15,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-da310a5c57b5,https://dwslot88.waykanan.***.net.id/,-,8/1/2024 10:08,100,103.140.189.47,***.net.id,net.id,PANDI Registrar Net ID,6/17/2019
PEDAS-431bef397183,https://e-ktp.***************.go.id/load/?site=judi%20toto,-,8/4/2024 17:19,100,103.58.102.40,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/8/2012
PEDAS-f0dc66dd2fe6,https://login-web.*****.id/wordpress/BRI/3/brimo.html#2214,Bank BRI,8/10/2023 13:53,100,103.123.62.41,*****.id,id,PT Cloud Hosting Indonesia,3/4/2019
PEDAS-cb3b5ef4b450,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=pas+77,judi online,8/5/2024 20:39,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-4f337b35ccc5,https://ppid.***********.go.id/profile/,-,8/4/2024 5:50,100,103.8.238.165,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/20/2010
PEDAS-8f20c79c3e82,https://disparpora.**************.go.id/?cuan=SITUS-SLOT-GACOR-PG-SOFT-BET-200,judi online,8/5/2024 9:23,100,103.179.89.100,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/14/2008
PEDAS-6b8aa2a65e14,http://web.organisasi.**************.go.id/link/?web=limbah%20gacor%20slot,-,8/2/2024 23:55,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-3c7f1994bbcd,https://*********.id/amaz/?utm_medium=email&utm_source=getresponse&utm_content=someone%20just%20logged%20into%20your%20account%20on%20a%20new%20device.&utm_campaign=,Amazon,2/20/2021 11:50,90,103.146.196.163,*********.id,id,PT Jagat Informasi Solusi (int),12/15/2025
PEDAS-174bc1986b6d,http://dana-kaget-claim-hadiah.***.my.id/,DANA,4/5/2024 13:57,100,172.67.217.222,***.my.id,my.id,PT JC Indonesia,5/30/2026
PEDAS-55adf73d2b69,http://cindogo.************.go.id/assets/httdoc/?running=SITUS%20JUDI%20SLOT%20KAMBOJA,-,8/3/2024 3:27,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-1607178d72f3,*********.go.id,,1/13/2024 0:00,100,103.14.229.149,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-f8e4925f0a4e,http://dana-pinjaman009.*********.biz.id/,DANA,5/17/2024 7:16,100,,*********.biz.id,biz.id,PT Jagoan Hosting Indonesia,12/9/2025
PEDAS-0145d3dadcec,https://klik.*******.id/EventPUBG,Facebook,4/4/2023 9:16,100,41.216.185.51,*******.id,id,PT JC Indonesia,8/11/2022
PEDAS-f4ec99a5e69c,https://*********.id/,-,8/4/2024 16:56,100,217.21.73.9,*********.id,id,PT Jagat Informasi Solusi (int),7/30/2022
PEDAS-fa219007c219,https://saldox-gratiss.****.biz.id/,DANA,3/28/2024 23:54,100,172.67.172.194,****.biz.id,biz.id,PT JC Indonesia,2/16/2026
PEDAS-4d9242e6117c,**********.id,,8/2/2024 4:00,100,172.67.215.144,**********.id,id,PT Jagat Informasi Solusi (int),8/19/2021
PEDAS-b543723f3e74,https://www.*************.go.id/publik/2015-05-30-20-03-06.html,judi online,8/6/2024 8:20,100,172.67.201.162,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-a8b27d579b48,https://**********.id/?shop=agen-judi-online-slot-mahjong-scatter-Emas-situs,-,8/2/2024 13:57,100,74.50.66.174,**********.id,id,PT Jagat Informasi Solusi (int),11/17/2025
PEDAS-e8655b4950bf,https://**********.id/?shop=higgs-domino-island-gaple-qiu-qiu-online-poker-game-mod-apk-agen-resmi-judi-slot-online,-,8/2/2024 14:04,100,74.50.66.174,**********.id,id,PT Jagat Informasi Solusi (int),11/17/2025
PEDAS-beed66d68113,**********.id,,8/2/2024 4:00,100,,**********.id,id,PT Jagat Informasi Solusi (int),3/6/2026
PEDAS-7ff1b4d9a0dd,http://lastuntas.*********.go.id/lastuntas/page/?sg=judi+slot+online+deposit+gopay,-,8/4/2024 6:29,100,128.199.203.75,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/11/2007
PEDAS-acb1c8806ca8,********.id,,8/2/2024 4:00,100,,********.id,id,PT Jagat Informasi Solusi (int),8/22/2023
PEDAS-9d7752c47c88,https://dkupp.***********.go.id/wp-content/uploads/2024/lalisa/?pdns=pakar77%20kuburaya,-,8/4/2024 2:54,100,103.79.244.89,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/21/2006
PEDAS-b4cb48f82901,http://gropwaspwxg2nwe.****.biz.id/vhsfhqpdhdsih6/,WhatsApp,4/4/2024 18:29,100,,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-09d001614993,http://cache.netflix.com.sg.***.biz.id/,Telegram,6/15/2024 5:06,100,104.21.72.17,***.biz.id,biz.id,PT Registrasi Nama Domain,6/14/2026
PEDAS-0c96650c668d,http://pemblokiranu7iffxz.***.my.id/view,"Facebook, Inc.",3/5/2024 7:36,100,104.21.67.236,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-456c90c7c333,http://cindogo.************.go.id/assets/httdoc/?running=JUDI%20SLOT%20ONLINE%20DEPOSIT%20DANA,-,8/3/2024 3:23,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-cc96ec91abbd,https://****.biz.id/continue.php,Facebook,5/4/2024 23:02,100,15.235.49.110,****.biz.id,biz.id,PT Registrasi Nama Domain,8/12/2025
PEDAS-7c8491361140,https://fllyb.*****.my.id/,Tencent,1/26/2024 22:11,100,,*****.my.id,my.id,PT Registrasi Nama Domain,8/6/2026
PEDAS-e8c2320f7c68,http://www.*************.go.id/tentang-pengadilan/2021-06-09-05-56-27/profil-role-model-dan-agen-perubahan.html,judi online,8/6/2024 8:26,100,172.67.201.162,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-d64d5d61e161,https://sentrinov.****.or.id/2024/daftar-tempur777/,-,7/16/2024 2:31,100,128.199.150.134,****.or.id,or.id,PT Digital Registra Indonesia,11/9/2019
PEDAS-bad827f5e584,https://*********.id/products/maxwin/urls.php?temp=61978579346,,3/20/2024 19:12,100,103.134.153.80,*********.id,id,PT Aksara Data Digital,11/17/2016
PEDAS-c6f19b98d878,http://**********.id/,judi online,8/6/2024 1:27,100,172.67.164.46,**********.id,id,PT Jagat Informasi Solusi (int),1/6/2026
PEDAS-5e753d60d63b,https://***********.desa.id/?shop=agen-judi-online-slot-gacor-situs-slot-member-baru-langsung-wd,-,8/2/2024 13:28,100,84.247.151.111,***********.desa.id,desa.id,Kementerian Komunikasi dan Informatika,9/4/2020
PEDAS-6bfcfdbf0694,https://z74m.******.ac.id/,-,8/3/2024 11:49,100,104.21.4.112,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-1c629a1bd379,https://berita.**************.go.id/berita/read/selamat-jalan-salah-satu-putra-terbaik-bangsa-presiden-ke3-ri-bacharudin-jusuf-habibie,-,8/4/2024 8:16,100,103.247.8.48,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/16/2006
PEDAS-14248415b5a1,***************.id,,8/2/2024 4:00,100,,***************.id,id,PT Jagat Informasi Solusi (int),6/21/2026
PEDAS-4fde0286a079,http://dana-paylater.*******.biz.id/,Generic/Spear Phishing,4/13/2024 13:21,100,,*******.biz.id,biz.id,PT Jagoan Hosting Indonesia,7/2/2026
PEDAS-2e5f59aad992,https://berita.**************.go.id/berita/read/pj-bupati-dan-pj-ketua-pkk-kabupaten-barito-utara-terima-gelar-ningrat-kehormatan-dari-keraton-surakarta-hadiningrat,-,8/4/2024 8:17,100,103.247.8.48,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/16/2006
PEDAS-b0c7d08657f6,http://www.***.id/lelang/,-,8/2/2024 14:17,100,172.67.170.25,***.id,id,PT Digital Registra Indonesia,6/13/2014
PEDAS-e60c052f9396,https://pusat-bantuan-danaa.**************.my.id/,DANA,5/28/2024 14:56,100,,**************.my.id,my.id,PT Registrasi Nama Domain,11/2/2025
PEDAS-b0b8b18369c9,https://www.******.co.id/professionals/8591641/daftar-situs-bandar-judi-slot-online-gacor-jackpot-sakti123,-,8/3/2024 0:11,100,52.214.240.250,******.co.id,co.id,PT Jagat Informasi Solusi (int),2/25/2016
PEDAS-7b036957fb27,https://pddikti.*************.go.id/gc/?slot=agen%2Bjudi%2Bslot%2Bonline,-,8/2/2024 12:33,100,103.30.147.113,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,2/22/2010
PEDAS-02b1a7470f24,https://hzeqft.******.ac.id/,-,8/3/2024 11:53,100,104.21.4.112,******.ac.id,ac.id,PT Jagoan Hosting Indonesia,3/24/2024
PEDAS-96032528bbd3,http://bsiakav-nsvi.***.my.id/,WhatsApp,3/1/2024 20:32,100,,***.my.id,my.id,PT JC Indonesia,8/13/2025
PEDAS-3ac551fa196d,https://blk43.****.my.id/nh/tw5/,"Facebook, Inc.",4/20/2024 8:36,100,104.21.50.253,****.my.id,my.id,PT Dewabisnis Digital Indonesia,7/22/2026
PEDAS-3ca02acfb970,http://admin.*************.co.id/uploads/757899490/fbck.php/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm,Facebook,4/23/2024 18:37,100,203.175.9.149,*************.co.id,co.id,PT Digital Registra Indonesia,7/14/2021
PEDAS-5983a125bbcf,https://*****.id/system/wauth-login-present-origin-cob/em.html,wellsfargo,4/28/2023 11:00,90,103.216.188.141,*****.id,id,PT Registrasi Nama Domain,2/21/2019
PEDAS-61ae56039e47,https://pemb41.****.my.id/nh/jn9/c/gagal.php,Facebook,4/19/2024 14:33,100,,****.my.id,my.id,PT Dewabisnis Digital Indonesia,7/22/2026
PEDAS-3a3fe7b1a711,http://login-dana.***.my.id/,DANA,7/4/2024 14:58,100,,***.my.id,my.id,PT Web Media Technology Indonesia,12/30/2025
PEDAS-6cffc59dfdae,https://********.id/privacy-policy/,-,8/4/2024 12:08,100,104.21.7.126,********.id,id,PT Jagoan Hosting Indonesia,5/21/2026
PEDAS-c1368a9cb2aa,http://www.*****.co.id/,,7/18/2024 0:00,100,103.247.11.122,*****.co.id,co.id,PT Digital Registra Indonesia,10/30/1997
PEDAS-ef327da149d3,https://sisumakerpublik.********************.go.id/public/svg/?google=becek138,-,8/4/2024 6:08,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-62459b9dbb8a,https://********.biz.id/8wTzgZ/,"Facebook, Inc.",2/13/2024 8:33,100,192.185.175.177,********.biz.id,biz.id,PT Registrasi Nama Domain,6/14/2026
PEDAS-cd7522f1d73c,https://**************.id/,-,6/26/2024 2:50,100,172.67.133.145,**************.id,id,PT Jagat Informasi Solusi (int),3/24/2020
