url,brand,discovered,confidence_level,ip,domain,sld,category,registrar,registration_date
https://*********.co.id/logon.php,microsoft,5/3/2022 20:32,100,,*********.co.id,co.id,phishing,PT Cyberindo Aditama,9/16/2020
https://free.dirjen.***************.ac.id/products/jam-gacor-olympus-hari-ini,-,8/3/2024 20:55,100,84.247.189.95,***************.ac.id,ac.id,online gambling,PT Jetcoms Netindo,10/19/2025
https://*********.id/2024/07/,judi online,8/6/2024 7:03,100,84.32.84.180,*********.id,id,online gambling,PT Jagat Informasi Solusi (int),1/6/2026
https://*************.go.id/mediator-hakim/,-,8/3/2024 15:26,100,185.184.68.130,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/3/2012
http://perpus-ft.***.ac.id/index.php?p=show_detail&id=1466,-,8/3/2024 3:44,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
https://h79l0.******.ac.id/Situs-Slot-Gacor/bo-177-slot-pasti-jackpot,-,8/3/2024 11:53,100,104.21.4.112,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://dkukm.*********.go.id/vina/?cirebon=SLOT757,judi online,8/5/2024 17:15,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
https://ditlantas.jateng.*****.go.id/olui2.fs/benefits.ml.com/index.php,-,3/1/2024 21:33,100,120.29.231.201,*****.go.id,go.id,phishing,Kementerian Komunikasi dan Informatika,5/10/2000
https://desk194024.*********.biz.id/,Facebook,3/15/2024 16:08,100,,*********.biz.id,biz.id,phishing,PT Registrasi Nama Domain,11/30/2025
*******.biz.id,,1/23/2024 0:00,100,,*******.biz.id,biz.id,spam,PT Registrasi Nama Domain,6/14/2026
*********.id,,8/2/2024 4:00,100,,*********.id,id,other,PT Jagoan Hosting Indonesia,5/21/2026
https://lpm.******.ac.id/site/?nailong=indoslot,-,7/22/2024 2:28,100,156.67.212.208,******.ac.id,ac.id,online gambling,PT Digital Registra Indonesia,2/19/2019
https://disdik.********.go.id/wp-content/upgrade/-/?usdt=mpo+play,-,8/4/2024 9:09,100,103.81.246.11,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/4/2007
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=online+judi+bola,judi online,8/5/2024 15:33,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://disketapang.********.go.id/api/?cocain=SLOT+DANA+HOKI,judi online,8/6/2024 0:23,100,36.64.61.158,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/17/2006
http://perpus-ft.***.ac.id/index.php?p=show_detail&id=1017,-,8/3/2024 3:25,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
https://panitera.***********.go.id/cuaks/?cr2=live%2Bsport%2B88,judi online,8/5/2024 21:08,100,103.251.44.248,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/25/2009
https://*****.id/moda/fra.php/,Crypto/Wallet,2/24/2024 22:42,100,202.67.9.90,*****.id,id,phishing,PT Registrasi Nama Domain,6/2/2017
https://newsslink23ancpu.*****.my.id/barux23/,WhatsApp,2/21/2024 18:34,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://facebook-identification.***.id/,Facebook,3/26/2022 18:15,100,103.134.152.6,***.id,id,phishing,PT Cloud Hosting Indonesia,2/24/2022
https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=mpo50000,-,8/4/2024 11:46,100,104.26.8.176,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/12/2005
http://hcphk.***********.ac.id/Kjn7H7BQs1,,1/21/2024 18:02,100,103.146.203.49,***********.ac.id,ac.id,phishing,PT Cloud Hosting Indonesia,6/15/2020
https://panitera.***********.go.id/cuaks/?cr2=asiklub,judi online,8/5/2024 21:15,100,103.251.44.248,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/25/2009
https://sikop.************.go.id/assets/dist/site/ii/?daftar=RTP+JAGO+368,judi online,8/6/2024 11:01,100,103.225.242.159,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/26/2013
**********.id,,8/2/2024 4:00,100,,**********.id,id,other,PT Jagat Informasi Solusi (int),7/31/2025
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=rtp8000+login,judi online,8/5/2024 20:40,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
http://******.or.id/.ncxw,netflix,6/17/2022 0:21,100,,******.or.id,or.id,phishing,PT Core Mediatech,11/24/2015
http://tdffi.***********.ac.id/AJmAUsUDg4,,1/21/2024 18:41,100,103.146.203.49,***********.ac.id,ac.id,phishing,PT Cloud Hosting Indonesia,6/15/2020
http://loginpaylater.***.my.id/,DANA,6/30/2024 16:03,100,,***.my.id,my.id,phishing,PT Digital Registra Indonesia,6/3/2026
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=situs+judi+bola+gelinding+online,judi online,8/5/2024 15:34,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://***.my.id/r/index.php,Facebook,5/10/2024 0:47,100,,***.my.id,my.id,phishing,PT JC Indonesia,6/22/2025
https://puslitbang1.*******.go.id/index.php?option=com_booklibrary&task=view&catid=0&id=20&Itemid=1,-,8/3/2024 9:53,100,103.7.13.247,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/17/2010
https://elektro.**.ac.id/magang/assets/-/toto/,-,7/8/2024 2:50,100,202.52.137.1,**.ac.id,ac.id,online gambling,PT Jetcoms Netindo,3/17/2008
http://********.id/js/fedexxfr/c23191c0b2e230dbede98a217a597058,FedEx,2/20/2020 8:00,90,103.20.184.9,********.id,id,phishing,PT Cloud Hosting Indonesia,5/10/2021
https://link-dana-kaget.*******.biz.id/,Generic/Spear Phishing,2/2/2024 13:48,100,,*******.biz.id,biz.id,phishing,PT Registrasi Nama Domain,6/14/2026
https://***.id/2ghs2,Facebook,9/25/2023 17:12,100,172.104.190.111,***.id,id,phishing,PT Digital Registra Indonesia,7/22/2020
******.id,,8/2/2024 4:00,100,,******.id,id,other,PT Jagat Informasi Solusi (int),9/6/2023
http://*********.go.id/website/?link=JUDI%20RESMI%20SLOT,judi online,8/6/2024 8:00,100,156.67.209.110,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/1/2013
https://digilib.************.sch.id/digilib/products/?sepuh=TOTO12,-,7/22/2024 1:42,100,104.21.25.85,************.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,12/11/2020
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=slot+ajaib,judi online,8/5/2024 20:40,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
http://cindogo.************.go.id/assets/httdoc/?running=JUDI%20SLOT%20GACOR%20TRIOFUS,-,8/3/2024 3:26,100,103.161.108.32,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/18/2007
https://spada.**************.sch.id/,-,8/3/2024 3:51,100,103.56.138.60,**************.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,1/26/2019
http://**********************.id/wp-content/litespeed/js,,7/12/2024 12:43,100,185.229.118.164,**********************.id,id,malware,PT Digital Registra Indonesia,1/10/2020
https://panitera.***********.go.id/cuaks/?cr2=Slot-Gratis,judi online,8/5/2024 21:07,100,103.251.44.248,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/25/2009
https://********.id/usp/usps/verification/,"United States Postal Service, USPS",10/14/2021 8:08,90,111.221.42.86,********.id,id,phishing,PT Web Commerce Communications,6/2/2021
https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=asia138-slot,-,8/4/2024 13:55,100,103.148.45.194,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2006
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=GACOR+DAFTAR+SITUS+JUDI+SLOT+ONLINE+TERPERCAYA,judi online,8/5/2024 15:22,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://rumah-gadang.***.ac.id/,Generic/Spear Phishing,1/7/2024 16:59,100,103.216.87.100,***.ac.id,ac.id,phishing,PT Cyberindo Aditama,6/16/2001
https://***********.desa.id/suntikom/?shop=agen-judi-slot-online-terpercaya,-,8/2/2024 13:34,100,84.247.151.111,***********.desa.id,desa.id,online gambling,Kementerian Komunikasi dan Informatika,9/4/2020
https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=judi55,-,8/4/2024 11:31,100,172.67.71.240,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/12/2005
https://********************.id/page/35/,-,8/4/2024 8:50,100,104.21.14.186,********************.id,id,online gambling,PT Jagat Informasi Solusi (int),5/10/2025
https://sipp.***********.go.id/data/docs/temp/?infus=vegasbet88,-,8/3/2024 16:38,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
https://perpusda.****************.go.id/inlislite3/keanggotaan/?tunnel=dewi4d,judi online,8/5/2024 23:56,100,103.18.117.167,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/8/2011
https://sipp.***************.go.id/show_detil/Vy9oUERBZitJUHd6UDBUV1lsTEdxZ0xqNUZzei9zeHNJT0grZWFRQU80QmxsdkJCYnRUVEFzZk1WNVo0Y2pNb0xaalo5N21rSWM5VnlZMHM3Ymd2Tnc9PQ==,-,8/4/2024 23:45,100,172.96.191.125,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,9/2/2013
https://sipp.*********.go.id/database/?link=SITUS+JUDI+SLOT+ONLINE+GAMPANG+MENANG+BONUS+NEW+MEMBER+100,-,8/4/2024 22:13,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
https://akun-slot-gacor.*******.go.id/,-,8/3/2024 16:43,100,185.184.68.130,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,9/29/2012
https://siapujian.********.go.id/pujian/raja4d/,-,8/5/2024 7:37,100,103.107.245.198,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://cite.********.go.id/?aezakmi=pisang123,Shopee,7/26/2024 7:45,100,156.67.213.174,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/19/2014
https://***********.sch.id/wp-content/news/?slot=slot-demo-rp-gratis,-,8/3/2024 13:43,100,104.21.58.96,***********.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,1/27/2026
https://*****.or.id/members,Generic/Spear Phishing,4/15/2024 17:09,100,172.67.209.194,*****.or.id,or.id,phishing,PT JC Indonesia,5/6/2009
https://ppid.***********.go.id/index.php/profil/pengadilan-agama-sangatta/struktur-organisasi,-,8/3/2024 16:14,100,172.67.195.118,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/18/2010
https://simptlhp2.*******.go.id/assets/docs/file/robots1/,-,8/5/2024 8:09,100,103.225.242.182,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/27/2007
https://rsudilagaligo.************.go.id/pertahankan-standar-akreditasi-komite-pencegahan-dan-pengendalian-infeksi-ppi-rsud-i-lagaligo-lakukan-re-sosialisasi-pencegahan-dan-pengendalian-infeksi/,-,8/3/2024 13:12,100,36.88.234.228,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/23/2007
https://***************.go.id/layanan-publik/laporan/laporan-skm-dan-spak,judi online,8/6/2024 11:19,100,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://codapaymnycozkaw.****.biz.id/vhsfhqpdhdsih6/,Coda Payments,3/7/2024 10:02,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://********************.desa.id/index.html?iHBFd%2AEaZs%2ADFCYGvbHUbN%7CIn0n0nIIuhBgvvgfcf%2Ad%24EzXrdFCgvHBGVfcD,,3/15/2021 12:32,100,103.133.223.106,********************.desa.id,desa.id,phishing,Kementerian Komunikasi dan Informatika,2/20/2018
https://kominfo.*************.go.id/lokasi/anemia/?flight=asia4d,judi online,8/5/2024 22:37,100,103.55.39.178,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/3/2013
https://kejati-maluku.*********.go.id/index.php/category/uncategorized/page/3/,judi online,8/5/2024 19:28,100,202.157.188.107,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://************.id/2024/07/,-,8/4/2024 11:08,100,104.21.95.175,************.id,id,online gambling,PT Jagat Informasi Solusi (int),6/1/2024
https://www.******.id/wp-content/2uahi83-e1ivd-53663/,target unspecified,1/22/2020 23:04,100,104.28.26.3,******.id,id,phishing,PT Infinys System Indonesia,9/10/2015
http://*******.co.id/temp,,7/11/2024 5:31,100,103.112.244.42,*******.co.id,co.id,malware,PT Digital Registra Indonesia,11/26/2017
https://web.************.id/wp-content/themes/twentytwenty/templates/Pay-22-3At/Pay-22-Swiss/,PayPal,8/9/2022 18:27,100,153.92.8.45,************.id,id,phishing,PT Digital Registra Indonesia,2/11/2021
https://29373379.*********.my.id/,Coda Payments,6/17/2024 8:24,100,,*********.my.id,my.id,phishing,PT Registrasi Neva Angkasa,7/1/2026
http://*********.go.id/website/?link=RTP88%20GACOR,judi online,8/6/2024 7:55,100,156.67.209.110,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/1/2013
https://bkppd.********.go.id/index.php/info/artikel-web/65-pppk-2023/492-pemberkasan-p3k-2023,-,8/3/2024 6:51,100,192.124.249.111,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://disketapang.********.go.id/api/?cocain=CHEAT+SLOT+AMPUH,judi online,8/6/2024 0:28,100,36.64.61.158,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/17/2006
https://******************.go.id/?p=6083,judi online,8/5/2024 15:06,100,154.29.78.27,******************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/25/2010
https://dikbud.*******.go.id/vendor/administrasi/,judi online,8/6/2024 2:50,100,36.94.84.115,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/11/2008
https://bkpsdm.*********.go.id/doflamingo/slot-macau18/,-,8/2/2024 10:04,100,36.67.236.155,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
**************.co.id,,12/18/2021 0:00,100,,**************.co.id,co.id,phishing,PT Registrasi Nama Domain,3/9/2022
https://sipp.***********.go.id/data/docs/temp/?infus=win88bet,-,8/3/2024 16:32,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
*************.co.id,,3/23/2024 0:00,100,,*************.co.id,co.id,spam,PT Digital Registra Indonesia,6/19/2019
https://*****************.desa.id/lib/?usd=pakarbet88,-,8/1/2024 9:50,100,192.250.235.16,*****************.desa.id,desa.id,online gambling,Kementerian Komunikasi dan Informatika,3/26/2019
https://***********.desa.id/valdi/?shop=slot-gacor-member-baru-pasti-menang-akun-judi-slot-gacor,-,8/2/2024 13:35,100,84.247.151.111,***********.desa.id,desa.id,online gambling,Kementerian Komunikasi dan Informatika,9/4/2020
https://dana-id-customer-claim-uang-tunai.***.my.id/,,4/6/2024 7:47,100,172.67.217.222,***.my.id,my.id,phishing,PT JC Indonesia,5/30/2026
https://www.******.id/baca/olahraga/2020/09/23/hujan-gol-di-liga-primer,-,8/3/2024 4:09,100,172.67.5.249,******.id,id,online gambling,PT Jetcoms Netindo,6/13/2014
http://m-facebook-comqq282347.****.my.id/vhsfhqpdhdsih6/,"Facebook, Inc.",2/21/2024 14:05,100,,****.my.id,my.id,phishing,PT Cloud Hosting Indonesia,8/8/2026
https://cl4imfreefire.***.my.id/,Generic/Spear Phishing,2/9/2024 19:17,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
https://37b9r.******.ac.id/maxwin138/bo-177-nama-slot-online,-,8/3/2024 11:48,100,172.67.132.5,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=dewicasino88,judi online,8/5/2024 20:41,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
http://disbudpar.********.go.id/unduh/,-,8/3/2024 0:38,100,123.108.101.18,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/5/2008
********.id,,8/2/2024 4:00,100,,********.id,id,other,PT Jagat Informasi Solusi (int),7/31/2025
https://***********.sch.id/wp-content/news/?slot=higgs-domino-gacor-malam-ini,-,8/3/2024 13:32,100,172.67.203.39,***********.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,1/27/2026
https://bola16.waykanan.***.net.id/,-,8/1/2024 10:02,100,103.140.189.47,***.net.id,net.id,Online Gambling,PANDI Registrar Net ID,6/17/2019
https://ddjoingrpvrl.*****.my.id/,,1/5/2024 12:20,100,,*****.my.id,my.id,phishing,PT Registrasi Neva Angkasa,2/20/2026
https://geoportal.****************.go.id/files/?geomaps=judi-online24jam,judi online,8/5/2024 12:36,100,104.21.22.233,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/17/2006
https://disketapang.********.go.id/api/?cocain=FORUM+CAMBODIA+POOLS,judi online,8/6/2024 0:29,100,36.64.61.158,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/17/2006
https://***.ponpes.id/?link=akun-slot-gacor-hari-ini,-,8/2/2024 23:10,100,157.245.192.142,***.ponpes.id,ponpes.id,online gambling,PT Registrasi Neva Angkasa,6/5/2024
********.go.id,,2/5/2024 0:00,100,192.124.249.111,********.go.id,go.id,spam,Kementerian Komunikasi dan Informatika,5/10/2000
https://x-linkx-dna-indonesiax-news.**************.my.id/,DANA,6/12/2024 7:56,100,,**************.my.id,my.id,phishing,PT Registrasi Nama Domain,7/4/2026
https://*********.go.id/spt2024/?terbang=kumpulan+situs+judi+qq+online+terpercaya+2023,-,8/4/2024 0:08,100,153.92.9.38,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/6/2009
https://pemulihan-pemblokiran.***.my.id/index.php,Facebook,3/23/2024 8:00,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
https://******.id/terms-of-use/,-,8/5/2024 5:24,100,172.67.221.250,******.id,id,online gambling,PT Jagat Informasi Solusi (int),7/20/2026
https://*******.id/ncstateemployeecuorg,,7/12/2024 1:30,100,216.239.36.21,*******.id,id,phishing,PT Jagat Informasi Solusi (int),4/26/2021
https://www.**********.go.id/ssl/,judi online,8/6/2024 5:45,100,104.21.63.228,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/9/2005
https://bandung.***.go.id/index.php?r=video/detail&id=36,-,8/4/2024 19:53,100,103.154.81.154,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
http://web.organisasi.**************.go.id/link/?web=DAFTAR%20SITUS%20SLOT%20TERPERCAYA%20DI%20INDONESIA,-,8/3/2024 10:32,100,103.146.203.123,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
